"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Potanin B.","Potanin, Bogdan (57203880539)","57203880539","Double machine learning for a partially linear model with endogenous treatments and multivariate sample selection","2026","Statistics and Computing","36","4","200","","","0","10.1007/s11222-026-10933-6","https://www.scopus.com/pages/publications/105046769414?origin=resultslist","We propose double machine learning (DML) estimators for a partially linear model (PLM) with endogenous treatments and multivariate sample selection. We prove asymptotic normality of the estimators under mild regularity conditions and study finite sample properties on simulated data. The results demonstrate the importance of addressing sample selection in PLMs and the usefulness of the proposed estimators for avoiding selection bias. Moreover, we extend the proposed estimators to the case of endogenous switching. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2026.","Double machine learning; Partially linear model; Sample selection; Treatment effects","","Article","Final","","Scopus","2-s2.0-105046769414"
"Xu J.; Gong F.; Wang D.","Xu, Jun (57196733374); Gong, Fang (33767646600); Wang, Donghui (57193531145)","57196733374; 33767646600; 57193531145","The Subtle Burden: Everyday Discrimination and Racial/Ethnic Disparities in Self-Rated Health and Happiness in the United States","2026","Race and Social Problems","18","4","54","","","0","10.1007/s12552-026-09520-1","https://www.scopus.com/pages/publications/105050313959?origin=resultslist","Racial/ethnic health disparities remain a persistent problem in the United States, and everyday discrimination is a key psychosocial pathway contributing to these disparities. Prior research has mostly relied on older, nonrepresentative, or single-group data and has rarely tested theory-driven explanations for why associations between discrimination and health vary across racial/ethnic groups. Guided by the minority stress model and settler colonialism framework, we hypothesized that (1) everyday discrimination is associated with poor self-rated health (SRH) and unhappiness, net of sociodemographic controls, and (2) these associations vary by race/ethnicity, with the strongest associations among Hispanic and Asian American/Pacific Islander (AAPI) respondents. This quantitative study used pooled cross-sectional data from four waves (2018–2024) of the General Social Survey (n = 7924), based on nationally representative samples of U.S. adults. We applied logistic regression and causal inference methods, including propensity score matching and double machine learning, to estimate associations between discrimination and SRH/happiness. Findings supported both hypotheses. Everyday discrimination was reported by 74% of respondents and was associated with 62% higher odds of poor SRH and 58% higher odds of unhappiness. Hispanic and AAPI respondents showed the strongest associations between discrimination and SRH. The Black–White unhappiness difference was explained by sociodemographic factors rather than everyday discrimination, whereas American Indian/Alaska Native (AI/AN) respondents showed an SRH disadvantage unexplained by either factor. Everyday discrimination is pervasive and structurally patterned, and its associations with health vary across racial and ethnic groups. Institutional efforts should address exclusive treatment and perpetual foreigner stereotyping affecting both Hispanic and AAPI populations while addressing structural determinants such as socioeconomic inequality among Black Americans. Larger AI/AN samples are needed to identify the mechanisms underlying their SRH disadvantage. © Springer Science+Business Media, LLC, part of Springer Nature 2026.","Everyday discrimination; Happiness; Minority stress; Racial/ethnic disparities; Self-rated health; Settler colonialism","","Article","Final","","Scopus","2-s2.0-105050313959"
"Wu W.; Díaz I.; Horwitz L.I.","Wu, Wenbo (57226092111); Díaz, Iván (56114332200); Horwitz, Leora I. (14012680100)","57226092111; 56114332200; 14012680100","Design-based provider profiling with artificial intelligence to enhance quality and equity in health care delivery","2026","Health Services and Outcomes Research Methodology","26","3","","299","313","1","10.1007/s10742-025-00355-8","https://www.scopus.com/pages/publications/105014883268?origin=resultslist","Provider profiling is a critical tool for assessing the quality, cost, safety, and effectiveness of health care delivery, serving the needs of payers, providers, and patients. However, conventional profiling methods face significant limitations, including inflexible modeling, interpretability challenges, and inadequate attention to equity, which hinder evidence-based accountability. This article reviews existing provider profiling methods, highlighting their pitfalls, and introduces a novel design-based approach that leverages artificial intelligence (AI) to address these limitations. By integrating advanced AI techniques—such as causal inference, machine learning, natural language processing, and large language models—this framework enables the construction of versatile performance benchmarks tailored to diverse profiling objectives. The article also discusses the challenges of adopting AI in provider profiling, including algorithmic disparities, data privacy concerns, and the need for transparency, cost-effectiveness, and fairness. When implemented responsibly, AI-assisted provider profiling holds significant promise for advancing health care quality and equity, though its adoption will require collaboration among stakeholders and careful attention to ethical and operational considerations. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","","article; artificial intelligence; benchmarking; cost effectiveness analysis; data privacy; drug therapy; evidence based practice; fairness; health care delivery; health care quality; human; large language model; machine learning; natural language processing","Article","Final","","Scopus","2-s2.0-105014883268"
"Pi Y.; Shuai J.","Pi, Yabin (58355220000); Shuai, Jinyao (60866849000)","58355220000; 60866849000","Open Government Data, Resource Allocation Efficiency, and Sustainable Development in Manufacturing Firms: A Quasi-Natural Experiment Based on City-Level Government Data Platforms","2026","Sustainability (Switzerland)","18","17","8796","","","0","10.3390/su18178796","https://www.scopus.com/pages/publications/105050263768?origin=resultslist","Open government data is a key institutional arrangement in market-oriented data factor reforms. Using the staggered rollout of city-level government data platforms in China as a quasi-natural experiment and panel data of listed manufacturing firms (2011–2024), we employ a staggered difference-in-differences design to examine the effect of open government data on firms’ resource allocation efficiency. We find that government data platforms significantly reduce resource misallocation, a result robust to propensity score matching, exclusion of concurrent policy shocks, and double machine learning. Channel-level tests do not find statistically significant transmission through government transparency, firm digital innovation, or fiscal subsidy reallocation. Directional identification shows that the effect operates primarily as a corrective force on capital-overallocated firms by curbing inefficient investment, rather than as a relief effect on constrained firms, and is more pronounced in high-digital-intensity industries, smaller cities, and regions with lower digital development. By reducing the wasteful use of capital, labour, and energy and improving the information environment in factor markets, open government data offers a low-cost, institutionalized instrument for reconciling productivity growth with sustainable resource use, with direct relevance to the United Nations (UN) Sustainable Development Goals (SDGs). © 2026 by the authors.","digital economy; open government data; resource allocation efficiency; staggered difference-in-differences; sustainable development","China; experimental study; fiscal policy; government; manufacturing; panel data; resource allocation; Sustainable Development Goal; United Nations","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105050263768"
"Gianoli A.","Gianoli, Alberto (56928033400)","56928033400","Predictors of urban green areas globally using explainable and double machine learning","2026","City and Built Environment","4","1","17","","","0","10.1007/s44213-026-00083-w","https://www.scopus.com/pages/publications/105046154278?origin=resultslist","This paper examines the predictors of urban greenness across more than 10,000 urban centres worldwide using harmonised data from the Global Human Settlement Layer Urban Centres Database. Three complementary outcomes are examined: the share of population living in high green areas, the share of high green area within built-up area, and the overall share of green area within built-up area. Methodologically, the paper integrates XGBoost, SHAP, and Double Machine Learning (DML). XGBoost models identify the most important predictors and capture nonlinear relationships, SHAP values provide interpretable evidence on feature importance and effect direction, and DML estimates the conditional effect of a selected urban-form variable while adjusting for high-dimensional confounding. Across all three outcomes, average built-up height consistently emerges as the most important predictor in the models. The SHAP dependence plots indicate a strongly nonlinear and predominantly negative association: lower-rise urban forms are associated with higher greenness, whereas greater built-up height is associated with lower green-space provision and exposure. DML estimates suggest a negative conditional association between average built-up height and the greenness outcomes, under observed-confounding assumptions. Heterogeneity analyses further show that the estimated association varies across income groups and geographic contexts, with the largest point estimates in lower-middle-income cities. Overall, the findings suggest that urban greenness reflects layered processes linking physical constraints, spatial structure, and population exposure, and point to the need for greenness-sensitive densification policies. © The Author(s) 2026.","Built-up height; Double machine learning; Global cities; Urban greenness; XGBoost","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105046154278"
"Rotnitzky A.; Smucler E.; Robins J.M.","Rotnitzky, Andrea (59942290800); Smucler, Ezequiel (56422327000); Robins, James M. (35392741100)","59942290800; 56422327000; 35392741100","A note on the relation between one–step, outcome regression and IPW–type estimators of parameters with the mixed bias property","2026","Statistics and Probability Letters","236","","110796","","","0","10.1016/j.spl.2026.110796","https://www.scopus.com/pages/publications/105035861729?origin=resultslist","Bruns-Smith et al. (2025) established an algebraic identity between the one-step estimator and a specific outcome regression-type estimator for a class of parameters that forms a strict subset of the class introduced in Chernozhukov et al. (2022), assuming both nuisance functions are estimated as linear combinations of given features. They conjectured that this identity extends to the broader mixed bias class introduced in Rotnitzky et al. (2021). In this note, we prove their conjecture and further extend the result to allow one of the nuisance estimators to be non-linear. We also relate these findings to the work of Robins et al. (2007), who established other identities linking one-step estimators to outcome regression–type and IPW–type estimators. © 2026 Elsevier B.V.","Augmented estimators; Balancing weights; Double machine learning; Double robustness; Mixed bias property","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105035861729"
"Schacht O.; Schwarz P.A.; Klaaßen S.; Oberpriller J.; Spindler M.","Schacht, Oliver (58504837900); Schwarz, Philipp Alexander (58505115200); Klaaßen, Sven (57219479500); Oberpriller, Johannes (57219763761); Spindler, Martin (60223083100)","58504837900; 58505115200; 57219479500; 57219763761; 60223083100","Bringing Light to the Threshold: Identification of Multi-Score Regression Discontinuity Effects with Application to LED Manufacturing","2027","Lecture Notes in Computer Science","16941 LNAI","","","587","602","0","10.1007/978-3-032-37654-1_34","https://www.scopus.com/pages/publications/105050242502?origin=resultslist","The regression discontinuity design (RDD) is a widely used framework for threshold-based causal effect estimation in causal inference. Recent extensions incorporating machine learning (ML) adjustments have made RDD an appealing approach for researchers utilizing causal ML toolkits. However, many real-world applications, such as production systems, involve multiple decision criteria and logically connected thresholds, necessitating more sophisticated identification strategies, which are not clearly addressed in the recent literature. We derive a novel identification result for the complier effect in the multi-score RDD (MRD) setting by extending unit behavior types to multiple dimensions. Further, we show that under mild assumptions, this identification result does not depend on subsets of units with constant response. We apply our findings to simulated and real-world data from opto-electronic semiconductor manufacturing, employing estimators that adjust for covariates through machine learning. Our results offer insights into enhancing current production policies by optimizing the cutoff points, demonstrating the applicability of MRD in a manufacturing context. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2027.","","Machine learning; Optoelectronic devices; Regression analysis; Causal inferences; Covariates; Decision criterions; Identification strategies; Machine-learning; Multiple dimensions; Opto-electronics; Production system; Real-world; Semiconductor manufacturing; Learning systems","Conference paper","Final","","Scopus","2-s2.0-105050242502"
"Song F.; Huang Y.; Luo S.; Zhou Z.","Song, Fangzhou (59758460500); Huang, Yang (57222651864); Luo, Siqi (60213447000); Zhou, Zixun (57216747639)","59758460500; 57222651864; 60213447000; 57216747639","Social credit System pilots and corporate renewable energy technology Innovation: Insights from machine learning","2026","Technology in Society","87","","103378","","","4","10.1016/j.techsoc.2026.103378","https://www.scopus.com/pages/publications/105036840235?origin=resultslist","Achieving net-zero emissions requires transformative innovation in renewable energy technologies (RETI), but firms face persistent institutional and financial obstacles that hinder technological advancement. To address this challenge, we draw on institutional theory to examine whether China's social credit system (SCS) pilots, as a credit-based governance reform, can incentivize corporate RETI through regulatory and reputational channels. A Bidirectional Encoder Representations from Transformers (BERT) model constructs corporate RETI indicators from patents, while causal effects are estimated using a double machine learning (DML) framework complemented by a difference-in-differences (DID) design. Results indicate that the SCS enhances corporate RETI by easing financing constraints, improving credibility, and fostering credit-based interactions. This effect is more pronounced among firms receiving green subsidies, suggesting institutional complementarity between formal incentives and credit-based discipline. The findings offer new evidence regarding how credit-based governance structures shape the micro foundations of energy transitions. © 2026 Elsevier Ltd.","Institutional theory; Machine learning; Renewable energy technology innovation; Social credit system pilots","Energy policy; Engineering research; Machine learning; Patents and inventions; Renewable energy; Corporates; Credit system; Institutional theory; Machine-learning; Renewable energy technologies; Renewable energy technology innovation; Social credit system pilot; Technological advancement; Technology innovation; Zero emission; Learning systems","Article","Final","","Scopus","2-s2.0-105036840235"
"Huo L.; Zhu J.; Wang J.; Wen H.; Peng Z.; Guo X.; Liu Y.; Cui J.-H.","Huo, Lipeng (59142196500); Zhu, Jifeng (57205415774); Wang, Jian (57889263200); Wen, Heng (57219572861); Peng, Zheng (35590300200); Guo, Xiaoxin (8937930700); Liu, Yusha (57199717193); Cui, Jun-Hong (13806119500)","59142196500; 57205415774; 57889263200; 57219572861; 35590300200; 8937930700; 57199717193; 13806119500","A Causal Framework for Quantifying Task-Driven Selection Bias in Historical Deployment of Integrated Underwater Communication and Positioning Networks","2026","Journal of Marine Science and Engineering","14","16","1481","","","0","10.3390/jmse14161481","https://www.scopus.com/pages/publications/105048337455?origin=resultslist","To address task-driven selection bias in historical deployment records, this study proposes a structural-causal-model-based framework for quantifying bias in the utility assessment and deployment-effect estimation of integrated underwater communication and positioning networks. Four datasets were constructed under unbiased, communication-dominant, positioning-dominant, and joint-biased sampling mechanisms, and double machine learning (DML) was adopted to analyze overall utility and its communication/localization components under decision factors. The simulation results demonstrate that communication-dominated data overestimates overall utility by (Formula presented.), while location-dominated data underestimates by (Formula presented.). CATE analysis further identifies noise spectral level as the strongest effect modifier (feature importance (Formula presented.) ). The sea trial results show close agreement between simulated CRLB and measured RMSE, which supports the physical plausibility of the positioning utility model and the WOA23-based simulation pipeline underlying the causal analysis. © 2026 by the authors.","causal inference; deployment; DML; integrated communication positioning network system; underwater acoustic network","Computational methods; Data communication systems; Learning systems; Sampling; Underwater acoustic communication; Causal inferences; Deployment; Double machine learning; Integrated communication positioning network system; Machine-learning; Network systems; Selection bias; Task-driven; Underwater acoustic networks; Underwater communication; Underwater acoustics","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105048337455"
"Wang C.; Wu F.; Shi X.; Yang W.; Liu X.","Wang, Chuanyi (59681165000); Wu, Fengping (25637954700); Shi, Xiangzeng (59944052800); Yang, Wentong (57373005300); Liu, Xinyu (59185242500)","59681165000; 25637954700; 59944052800; 57373005300; 59185242500","Driving factors of urban reclaimed water development in water-environment-sensitive regions: Coupled causal inference with double machine learning and causal forest","2026","Journal of Hydrology","675","","135586","","","2","10.1016/j.jhydrol.2026.135586","https://www.scopus.com/pages/publications/105038207798?origin=resultslist","Amid global water scarcity and ecological pressures, reclaimed water has become a key pathway to improving efficiency and alleviating water stress. Yet the causal mechanisms and heterogeneous responses remain underexplored. This study develops a six-dimension indicator system and advances a coupled double machine learning–causal forest framework, embedding city and year fixed effects to control unobservable heterogeneity and enhance robustness in causal inference. Using the Beijing–Tianjin–Hebei urban agglomeration as a case, nine core drivers are identified, including reclaimed water investment, per capita disposable income, pipeline length, and water sector employment, suggesting the importance of infrastructure conditions and underlying socioeconomic context. Cities exhibit distinct responses: resource-dominant cities show diminishing marginal returns, while peripheral cities display latecomer advantages. Development effects also reveal “high-efficiency windows” followed by “attenuation phases”, which may be associated with policy timing and urban development stages. These findings offer methodological innovation and practical guidance for differentiated, dynamic reclaimed water strategies. © 2026 Elsevier B.V. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Causal forest; Causal inference; Double machine learning; Region-tailored measures; Urban reclaimed water development","Beijing [China]; China; Hebei; Tianjin; Data mining; Economics; Forestry; Investments; Learning systems; Machine learning; Reclamation; Urban growth; Causal forest; Causal inferences; Double machine learning; Driving factors; Machine-learning; Re-claimed water; Region-tailored measure; Urban reclaimed water development; Water development; Water environments; agglomeration; environmental factor; environmental indicator; heterogeneity; innovation; machine learning; strategic approach; urban area; urban development; water resource; Efficiency","Article","Final","","Scopus","2-s2.0-105038207798"
"Liu J.; Li D.M.; Ju Q.R.; Zhang X.S.","Liu, Jianhong (55705847700); Li, Dianshi Moses (59144519700); Ju, Qinru Ruby (60227850500); Zhang, Xiaoran Sarah (59907863700)","55705847700; 59144519700; 60227850500; 59907863700","Structuring Macau’s Criminal Court Judgments with Large Language Models: Methodological Innovations for Data Accuracy and Sample Selection Bias","2026","Asian Journal of Criminology","21","1","14","","","1","10.1007/s11417-025-09475-z","https://www.scopus.com/pages/publications/105024107873?origin=resultslist","Court judgments, particularly in multilingual or low-standardization jurisdictions, remain an underutilized resource for empirical legal studies. This study develops an automated pipeline for creating structured data from Macau’s criminal court judgment files—documents presented in both Chinese and Portuguese—by leveraging a modern large language model (LLM) to parse and extract key variables. Validation against human-coded benchmarks shows high agreement with manual annotations, underscoring its reliability. We also address selection bias arising from nonrandom publication practices and outline strategies, such as instrumental-variables approaches and double machine learning, to enhance the robustness of statistical inference based on our dataset. The findings highlight the feasibility of transforming unstructured court records into analytically rich structured data, advancing computational criminology and empirical legal studies in Macau and more broadly. © The Author(s), under exclusive licence to Springer Nature B.V. 2025.","Double machine learning; Instrumental variables; Large language models; Legal text mining; Named entity extraction; Sample selection bias","","Article","Final","","Scopus","2-s2.0-105024107873"
"Gao R.; Zhang C.","Gao, Ruikai (60866124300); Zhang, Chenghu (55703887400)","60866124300; 55703887400","How Does Urban Climate-Resilience Governance Affect Corporate Green Transformation? Evidence from China","2026","Sustainability (Switzerland)","18","17","8804","","","0","10.3390/su18178804","https://www.scopus.com/pages/publications/105050260707?origin=resultslist","Cities increasingly use resilience policies to manage climate risk, but it remains unclear how these policies alter firms’ green strategies. Using a difference-in-differences design, we analyze 2011–2023 panel data for A-share listed firms around China’s Climate-Resilient City Construction (CRCC) pilot. CRCC exposure is associated with a higher text-based measure of corporate green transformation. The estimate is stable in parallel-trends and placebo tests, alternative outcome measures, exclusions of confounding policies and shocks, alternative specifications, double machine learning, pre-policy propensity-score matching, and instrumental-variable estimation. Mechanism estimates are consistent with three channels through which CRCC may affect firm behavior. CRCC strengthens executive green cognition, redirects environmental spending toward prevention, and supports green technological and management innovation. By contrast, the estimate for end-of-pipe investment is small and statistically insignificant. A pooled interaction test finds differences across firm life-cycle stages. Comparisons by city size, exemplary-city status, and supply-chain resilience remain descriptive because their grouping indicators are unavailable for pooled re-estimation. Spatial estimates reveal limited, non-monotonic spillovers. Overall, the results indicate that an urban adaptation policy can influence firm strategy, subject to the text-based outcome and the sample of Chinese listed firms. © 2026 by the authors.","Climate-Resilient City Construction; corporate green transformation; urban climate-resilience governance","China; adaptive management; climate change; firm size; green economy; panel data; spatiotemporal analysis; urban climate","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105050260707"
"Li J.; Li S.; Ka Y.; Wang S.; Yuzhen G.; Liu W.","Li, Jianbin (57918770000); Li, Suiran (59537867100); Ka, Yuxiu (58705497500); Wang, Siwei (58706369600); Yuzhen, Gesang (60128707400); Liu, Wei (56593718800)","57918770000; 59537867100; 58705497500; 58706369600; 60128707400; 56593718800","From autoimmune inflammation to malignancy: causal genetic evidence for the RA-squamous cell lung cancer axis","2026","Arthritis Research and Therapy","28","1","3","","","0","10.1186/s13075-025-03703-8","https://www.scopus.com/pages/publications/105026717880?origin=resultslist","Background: The association between rheumatoid arthritis (RA) and lung cancer risk has attracted considerable clinical attention, but conclusions remain inconsistent due to confounding factors such as smoking, and previous studies have paid less attention to specific histological subtypes. This study aims to systematically elucidate the complex relationship between the two through an evidence triangulation strategy combining large-scale clinical cohort studies, machine learning risk prediction, and genetic causal inference. Methods: This study adopted an evidence triangulation strategy, integrating evidence from different populations and methods. First layer of evidence (clinical association, Chinese population): We conducted 1:1 propensity score matching analysis on a real-world cohort of 8,867 subjects (4,661 RA patients) (2014–2024, First Teaching Hospital of Tianjin University of Traditional Chinese Medicine), with particular focus on the association between RA and different lung cancer subtypes (adenocarcinoma, squamous cell carcinoma, small cell carcinoma). We also built machine learning models (logistic regression, random forest, XGBoost) based on 22 clinical features from this cohort to explore the feasibility of individualized risk prediction for overall lung cancer. Second layer of evidence (genetic causation, European population): We turned to use completely independent large-scale public GWAS summary data (RA: N = 92,044, European ancestry; squamous cell lung cancer: N = 63,053, European ancestry; smoking: N = 111,752, European ancestry), employing multivariable Mendelian randomization (MVMR) analysis, after adjusting for the genetic effects of smoking, to specifically explore the causal effect of RA on squamous cell lung cancer. Results: Clinical evidence reveals that the association between RA and lung cancer exhibits significant subtype specificity: after matching, RA significantly increases squamous cell lung cancer risk (adjusted OR = 2.415, 95% CI: 1.104–5.283, P = 0.027), but shows no significant association with adenocarcinoma (P = 0.437) or small cell carcinoma (P = 0.564). Machine learning models based on clinical features showed limited predictive ability (AUC = 0.57–0.68), revealing the challenge of translating population associations into individual predictions. In an independent European population, genetic analysis presents an instructive paradox: preliminary univariable MR analysis shows RA has a genetic protective effect on squamous cell lung cancer (OR = 0.985), while linkage disequilibrium score regression (LDSC) shows no significant genetic correlation between the two (rg = -0.019, P = 0.806). After simultaneously adjusting for the genetic effects of smoking in multivariable MR analysis, the causal promoting effect of RA on squamous cell lung cancer was revealed (OR = 1.02, 95% CI: 1.00–1.04, P = 0.046), explaining that the apparent protective effect observed in univariable analysis was actually caused by smoking confounding. Conclusion: RA specifically increases squamous cell lung cancer (but not other subtypes) risk. Multivariable Mendelian randomization resolves the causal paradox caused by smoking confounding. Clinical evidence (China) and genetic evidence (Europe) come from different populations and require further validation. Results support implementation of targeted squamous cell lung cancer screening for high-risk RA patients. © The Author(s) 2025.","Causal Inference; Evidence Triangulation; Mendelian Randomization; Propensity Score Matching; Rheumatoid Arthritis; Squamous Cell Lung Cancer","Aged; Arthritis, Rheumatoid; Carcinoma, Squamous Cell; Cohort Studies; Female; Genetic Predisposition to Disease; Humans; Inflammation; Lung Neoplasms; Machine Learning; Male; Middle Aged; Risk Factors; adult; aged; Article; cancer risk; cancer screening; Chinese; clinical feature; cohort analysis; controlled study; disease association; European; female; gene linkage disequilibrium; genetic analysis; high risk patient; human; lung adenocarcinoma; machine learning; major clinical study; male; middle aged; non small cell lung cancer; prediction; retrospective study; rheumatoid arthritis; risk factor; smoking; squamous cell lung carcinoma; teaching hospital; complication; epidemiology; genetic predisposition; genetics; inflammation; lung tumor; squamous cell carcinoma","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105026717880"
"Preeti; Kant S.","Preeti (60343622100); Kant, Shashi (56908060800)","60343622100; 56908060800","A machine learning framework and Granger causal links of climatic variables over Jammu & Kashmir (1972–2024)","2026","Next Sustainability","8","","100446","","","0","10.1016/j.nxsust.2026.100446","https://www.scopus.com/pages/publications/105046747754?origin=resultslist","This study analyzes long-term meteorological records (1972–2024) from Srinagar, Gulmarg, Qazigund& Jammu, Jammu & Kashmir to investigate climatic anomalies using statistical diagnostics, causal inference, and frequency extraction techniques. Multiple machine learning (ML) models—including Gradient Boosting (GBM), Extreme Gradient Boosting (XGBoost), Random Forest (RF), Multi-Layer Perceptron (MLP), and Linear Regression—were applied to quantify sunshine duration. Model comparison revealed that Linear Regression provided the most consistent performance (R2=0.57, RMSE = 2.20; CV mean R2=0.65), highlighting the dominance of linear dependencies with diurnal temperature range, relative humidity, and mean sea level pressure.Beyond predictive modeling, Granger causality tests demonstrated significant linkages between scalar momentum flux (derived from MSLP data) and key hydroclimatic variables. Scalar flux showed no predictive power for rainfall at lags 1–3, Rolling cross-correlation further revealed that the strength and direction of flux–rainfall associations varied across decades, with low-frequency variability dominating outside imputed data periods. Together, these findings show that sunshine duration and rainfall variability in the Himalayan climate are primarily governed by simple meteorological relationships and scalar flux dynamics, rather than complex nonlinear or autocorrelated processes. The results have potential applications in the renewable energy sector, particularly for improving solar energy generation forecasts by leveraging robust sunshine duration estimates and causality-based diagnostics of atmospheric fluxes.Granger causality applied to ENSO and NAO indices with NOAA OLR data demonstrates the temporal direction of influence on tropical convection, while Kullback–Leibler (KL) divergence quantifies the extent to which OLR distributions differ between positive and negative phases. Together, these diagnostics provide complementary insights into both predictive relationships and structural impacts of teleconnections on the radiation field. © 2026 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license. http://creativecommons.org/licenses/by-nc-nd/4.0/","Machine learning; Srinagar climate variability; Sunshine duration","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105046747754"
"Liu C.; Lu H.; Liu L.; Tian P.; Peng Z.; Wu H.; Li Z.","Liu, Chenxi (59087346300); Lu, Hongyuan (60633863700); Liu, Lingbo (57200790041); Tian, Peng (59312693800); Peng, Zhenghong (7401791307); Wu, Hao (56158451600); Li, Zhigang (55707215900)","59087346300; 60633863700; 57200790041; 59312693800; 7401791307; 56158451600; 55707215900","Impact of environmental functions on electric vehicle charging experience considering contextual constraints","2026","Transportation Research Part D: Transport and Environment","160","","105594","","","0","10.1016/j.trd.2026.105594","https://www.scopus.com/pages/publications/105048723306?origin=resultslist","As the electric vehicle market expands, improving public charging experience has become critical to the sustainability of urban transport. Using Wuhan as an empirical case, this study develops a double machine learning framework to examine how urban functional environments shape charging experience through charging behavior, while incorporating competition intensity and time-of-use tariff differentiation as contextual constraints. Based on tens of millions of charging records, three main findings emerge. First, the functional environment has a significant positive causal effect on charging experience, about 60% of which is mediated by charging behavior. Second, only a few behavior types generate disproportionate experience gains, and these behaviors are linked to the joint presence of particular nearby urban functions. Third, moderate levels of competition intensity and time-of-use tariff differentiation amplify both the total effect and behavioral mediation. These findings inform station siting, operational optimization, and charging-network planning. © 2026 Elsevier Ltd. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Charging behavior; Contextual constraints; Double machine learning; Environmental function; Public electric vehicle charging station; User experience","Behavioral research; Charging (batteries); Charging stations; Competition; Electric vehicles; Learning systems; Machine learning; Sustainable development; Urban transportation; Charging behavior; Charging station; Contextual constraints; Double machine learning; Electric vehicle charging; Environmental functions; Machine-learning; Public electric vehicle; Public electric vehicle charging station; Users' experiences; Data mining","Article","Final","","Scopus","2-s2.0-105048723306"
"Zhu X.; Liang Y.; Tao T.; Huang L.","Zhu, Xiao (60784393800); Liang, Youcai (59517391300); Tao, Tao (57205718402); Huang, Liang (60784393900)","60784393800; 59517391300; 57205718402; 60784393900","Causal associations between hormone replacement therapy and brain structure: Evidence from large-scale Mendelian randomization and double machine learning","2026","Progress in Neuro-Psychopharmacology and Biological Psychiatry","149","","111885","","","0","10.1016/j.pnpbp.2026.111885","https://www.scopus.com/pages/publications/105047088960?origin=resultslist","Background: Hormone replacement therapy (HRT) is widely prescribed for the management of hormone deficiency, particularly during menopause, yet its causal effects on human brain structure remain incompletely understood. Observational studies have reported heterogeneous associations, underscoring the need for robust causal inference. Methods: We applied an integrated causal framework combining two-sample Mendelian Randomization (MR) and Double Machine Learning (DML) to evaluate the effects of four HRT-related exposures—age at initiation, age at cessation, ever-use of HRT, and a composite medication-based phenotype—on 1366 brain imaging–derived phenotypes from the UK Biobank. Genetic instruments were derived from large-scale GWAS summary statistics, and causal estimates were validated using non-parametric DML models with cross-fitting and performance evaluation. Results: Genetic instruments for age at HRT initiation, age at cessation, and ever-use of HRT were strong (median F-statistics 16.29–36.66). MR analyses identified a causal association between later initiation of HRT and lower orientation dispersion in the right inferior cerebellar peduncle (ubm-a-542; primary finding, no pleiotropy detected). An additional association with the left tapetum FA (ubm-a-243) was identified but exhibited significant directional horizontal pleiotropy (MR-Egger intercept P = 0.001) and is excluded from primary conclusions (Supplementary Note S2). Later cessation of HRT was associated with increased cortical thickness in the left middle occipital gyrus, reduced surface area in the left frontopolar cortex, and increased orientation dispersion in the splenium of the corpus callosum. Ever-use of HRT was causally linked to larger volumes of the right inferior frontal gyrus and right nucleus accumbens. These associations were corroborated by independent DML validation, which provided causally debiased estimates robust to high-dimensional confounding. Results for ukb-b-8080 (median F = 1.45) are provided in Supplementary Note S1 only; weak-instrument bias precludes causal inference. Conclusions: This study provides genetic-instrument-based and machine-learning-validated evidence for causal associations between HRT exposure-particularly its timing and lifetime use-and specific features of human brain structure, including white-matter microarchitecture, cortical thickness, and regional brain volume. These findings are FDR-controlled within exposures and independently replicated by DML, but require replication in external neuroimaging GWAS cohorts to establish definitive causal conclusions. They highlight the neurobiological relevance of sex steroid exposure and inform future research on brain aging and personalized hormone-based interventions. © 2026 Elsevier Inc.","","hormone; adult; age; Article; brain; brain size; brain structure; case control study; causality; cohort analysis; controlled study; cortical thickness (brain); double machine learning; female; genome-wide association study; hormone deficiency; hormone substitution; human; inferior cerebellar peduncle; inferior frontal gyrus; machine learning; major clinical study; male; Mendelian randomization analysis; middle occipital gyrus; neuroimaging; nuclear magnetic resonance imaging; nucleus accumbens; performance; phenotype; pleiotropy; splenium; statistics; surface area; tapetum (corpus callosum); UK Biobank","Article","Final","","Scopus","2-s2.0-105047088960"
